#
# Electrons precipitation map
# Simulation setup: southward IMF, same Solar wind as Aizawa et al. (2021)
# Simulation code: iPIC3D
# Simulation path: /home/flavorenti/Bureau/data_simu_iPIC3D/Mercury_SaeInit/PR1/minusBz-newbox/texts/
# Output: Mean energy (temp+ram) pcls per bin, units eV
# Output minimum: 1e-3
# Grid X-Axis (first row): local time [hours] from 0 to 24 with 50 equispaced bins
# Grid Y-Axis (first column): latitude [deg.] from -90 to 90 with 26 equispaced bins
# Signature: Federico Lavorenti
#
nan	0.240	0.720	1.200	1.680	2.160	2.640	3.120	3.600	4.080	4.560	5.040	5.520	6.000	6.480	6.960	7.440	7.920	8.400	8.880	9.360	9.840	10.320	10.800	11.280	11.760	12.240	12.720	13.200	13.680	14.160	14.640	15.120	15.600	16.080	16.560	17.040	17.520	18.000	18.480	18.960	19.440	19.920	20.400	20.880	21.360	21.840	22.320	22.800	23.280	23.760	
-86.538	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	
-79.615	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	
-72.692	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	
-65.769	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	
-58.846	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5883.421	6053.009	5229.732	5665.747	5462.066	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	
-51.923	nan	nan	nan	nan	4952.038	4647.501	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4206.875	5264.656	5132.061	5195.710	5055.942	5620.254	nan	nan	4488.453	nan	5197.684	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	
-45.000	nan	nan	nan	4369.953	5021.006	4899.082	4457.498	nan	nan	nan	nan	nan	nan	nan	nan	4748.854	4967.813	4926.832	4939.298	5203.862	5414.669	4767.509	5588.525	5277.489	4747.133	4797.837	4919.359	5255.085	4423.980	4098.376	5236.742	4110.263	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	
-38.077	5348.578	nan	4691.749	5044.938	4993.152	5123.328	4467.230	nan	nan	nan	nan	nan	nan	5180.493	4844.890	5072.287	5025.177	4910.384	4703.610	5132.382	4924.702	4134.690	4592.142	5201.331	4687.343	5023.148	4767.773	4847.004	5011.718	5096.404	5082.148	4729.245	4744.202	4590.313	4633.997	4831.430	4274.631	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4355.384	4809.473	4597.128	
-31.154	5298.782	4953.138	5189.348	5510.374	5659.453	5409.582	5280.618	5214.460	nan	nan	nan	5321.817	5043.471	5082.999	5072.056	5104.599	4644.282	4221.644	nan	nan	4683.671	4193.221	4605.837	4896.083	4730.927	4984.269	4878.989	4983.726	4824.880	4995.301	4901.127	4674.081	4505.513	4657.633	4827.133	4688.723	4535.224	4664.908	4668.038	nan	nan	nan	nan	nan	nan	nan	4679.751	4621.392	5134.183	5379.542	
-24.231	4990.864	5357.547	5454.345	5644.602	5446.134	5255.044	5383.112	4692.624	nan	4794.118	5132.283	5121.550	5101.846	5086.612	4975.492	5135.916	5381.919	4078.459	4361.963	4707.088	5231.502	4798.372	5285.558	4691.747	5055.824	5265.756	4872.662	4823.956	4928.323	4940.382	4840.748	4696.766	4422.497	4458.944	4742.616	4794.760	4747.625	4683.620	4413.017	4822.288	4642.991	4304.398	nan	nan	4119.580	nan	5025.679	5162.362	5237.970	5212.776	
-17.308	4628.659	5141.877	5208.049	5225.079	5144.777	5234.414	5240.494	5281.066	5190.418	5088.471	5039.661	5087.849	5087.576	5116.307	5038.054	4954.878	4923.543	nan	nan	4699.313	5325.298	nan	4161.636	4706.640	5120.903	5116.780	5887.678	4866.591	5202.309	nan	nan	nan	nan	nan	nan	nan	4561.007	4707.271	4597.514	4430.146	4461.363	4507.905	4783.848	4537.696	4441.319	4135.922	4241.129	4785.234	4977.470	4812.781	
-10.385	4750.958	4763.419	4833.126	4902.698	4988.944	5062.872	5027.259	5141.535	4997.108	4941.617	5068.969	5011.103	4896.442	4986.762	5056.342	4999.672	5086.248	5902.550	nan	5298.770	nan	4852.721	4403.208	4891.890	4846.512	5066.873	5042.891	nan	nan	nan	nan	4543.537	nan	nan	nan	nan	nan	nan	4976.453	4490.558	4523.131	4487.367	4442.982	4526.113	4434.943	4688.398	4663.676	4592.294	4677.112	4821.629	
-3.462	4805.667	4938.760	4957.055	4970.701	5002.838	5046.550	5041.427	4944.665	4964.915	4969.954	5036.904	5122.506	5175.427	5107.376	5003.740	5115.312	5608.934	nan	nan	nan	nan	4067.429	5909.040	5174.963	5091.456	4979.021	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5277.671	4826.409	4722.589	4586.695	4863.704	4751.649	4806.608	4660.922	4749.717	4736.295	
3.462	5036.796	4976.312	5010.537	5035.089	5079.974	5042.989	4876.861	4873.423	4906.950	5042.786	5202.903	5106.396	5051.431	5032.340	5119.577	5191.616	4908.948	nan	nan	5333.623	nan	nan	nan	nan	4670.019	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5601.040	5514.430	5052.490	4985.098	4802.707	4690.405	4900.210	5011.971	4851.137	
10.385	5049.622	5091.714	5178.146	5067.557	4894.653	4994.579	4838.391	4816.032	5027.935	5203.309	5700.862	6393.164	nan	5324.137	5263.493	5040.644	5465.259	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4964.370	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4816.334	nan	nan	nan	5339.506	4663.234	4625.378	4941.831	
17.308	4406.591	5123.480	4808.758	4826.787	4821.110	4743.548	4789.601	4753.135	5146.687	5179.083	nan	nan	nan	6142.933	5654.051	5339.103	5446.477	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5367.848	nan	nan	nan	
24.231	5010.528	4981.124	5013.439	4899.294	5054.747	4816.855	4740.865	4743.102	5015.220	5373.067	nan	5311.174	nan	nan	5516.178	5269.314	4725.975	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5364.361	5485.488	5218.649	6459.089	4771.344	5126.267	
