#
# Protons precipitation map
# Simulation setup: southward IMF, same Solar wind as Aizawa et al. (2021)
# Simulation code: iPIC3D
# Simulation path: /home/flavorenti/Bureau/data_simu_iPIC3D/Mercury_SaeInit/PR1/minusBz-newbox/texts/
# Output: Mean energy (Ram pressure) pcls per bin, units eV
# Output minimum: 1e-3
# Grid X-Axis (first row): local time [hours] from 0 to 24 with 100 equispaced bins
# Grid Y-Axis (first column): latitude [deg.] from -90 to 90 with 50 equispaced bins
# Signature: Federico Lavorenti
#
nan	0.120	0.360	0.600	0.840	1.080	1.320	1.560	1.800	2.040	2.280	2.520	2.760	3.000	3.240	3.480	3.720	3.960	4.200	4.440	4.680	4.920	5.160	5.400	5.640	5.880	6.120	6.360	6.600	6.840	7.080	7.320	7.560	7.800	8.040	8.280	8.520	8.760	9.000	9.240	9.480	9.720	9.960	10.200	10.440	10.680	10.920	11.160	11.400	11.640	11.880	12.120	12.360	12.600	12.840	13.080	13.320	13.560	13.800	14.040	14.280	14.520	14.760	15.000	15.240	15.480	15.720	15.960	16.200	16.440	16.680	16.920	17.160	17.400	17.640	17.880	18.120	18.360	18.600	18.840	19.080	19.320	19.560	19.800	20.040	20.280	20.520	20.760	21.000	21.240	21.480	21.720	21.960	22.200	22.440	22.680	22.920	23.160	23.400	23.640	23.880	
-88.200	nan	nan	nan	nan	nan	1.803e+02	nan	nan	nan	nan	nan	nan	8.937e+01	nan	nan	1.484e+02	nan	1.194e+02	nan	nan	1.050e+02	nan	1.585e+02	1.127e+02	nan	nan	nan	4.622e+01	nan	4.298e+01	nan	nan	nan	5.453e+01	1.126e+02	nan	nan	1.443e+02	1.300e+02	nan	nan	nan	nan	nan	nan	5.889e+01	5.614e+01	nan	1.143e+02	5.129e+01	8.921e+00	4.569e+01	nan	nan	nan	2.691e+01	nan	nan	5.697e+01	1.771e+02	1.113e+02	nan	7.616e+01	6.479e+01	6.239e+01	7.595e+01	2.297e+02	nan	1.538e+01	nan	nan	3.146e+01	7.359e+01	3.843e+01	nan	5.437e+01	1.743e+02	nan	9.677e+01	nan	1.039e+02	3.938e+01	9.363e+01	1.449e+01	2.607e+02	nan	nan	3.002e+01	nan	nan	1.299e+02	5.422e+01	nan	nan	nan	nan	1.094e+02	nan	nan	2.486e+02	
-84.600	nan	nan	7.669e+01	nan	nan	nan	1.448e+02	nan	nan	9.413e+01	5.768e+01	9.598e+01	nan	5.564e+01	8.529e+01	3.060e+02	3.286e+01	1.265e+01	nan	nan	nan	nan	nan	1.398e+02	nan	1.035e+02	nan	1.405e+02	nan	nan	nan	nan	9.512e+01	1.928e+02	4.762e+01	9.104e+01	3.520e+01	2.778e+02	5.372e+01	9.417e+01	1.996e+02	1.048e+02	6.671e+01	5.454e+01	1.486e+02	1.113e+02	nan	1.766e+02	4.043e+01	2.760e+01	2.481e+01	1.305e+02	4.359e+01	6.577e+01	3.072e+01	8.228e+01	4.655e+01	7.242e+01	2.771e+01	5.765e+01	3.907e+01	4.345e+01	3.321e+01	1.282e+01	3.548e+01	7.434e+00	6.202e+01	3.596e+01	7.176e+01	2.024e+01	2.612e+01	3.904e+01	3.404e+01	2.021e+01	6.383e+01	1.537e+02	3.413e+01	4.646e+01	6.439e+01	5.342e+01	4.867e+01	4.825e+01	7.083e+01	9.245e+01	4.118e+01	5.408e+01	nan	4.564e+01	1.155e+02	1.054e+01	4.985e+01	nan	5.402e+01	nan	3.967e+01	8.368e+01	1.254e+01	1.316e+02	1.480e+02	3.870e+01	
-81.000	1.820e+02	nan	nan	nan	nan	nan	5.152e+01	nan	nan	nan	9.357e+01	3.351e+02	7.814e+01	nan	nan	nan	nan	8.393e+01	nan	1.071e+02	nan	9.478e+01	9.210e+01	nan	1.702e+02	1.355e+02	nan	nan	2.228e+02	4.936e+01	2.065e+01	1.739e+02	1.510e+02	7.643e+01	7.359e+01	6.964e+01	1.206e+01	8.001e+01	6.664e+01	1.776e+02	9.779e+01	nan	9.045e+01	4.252e+01	1.728e+02	1.048e+02	1.171e+02	8.600e+01	8.985e+01	6.284e+01	3.330e+01	4.300e+01	1.267e+02	9.817e+01	7.852e+01	2.465e+01	9.754e+01	7.206e+01	1.250e+01	1.127e+02	5.717e+01	8.093e+01	6.093e+01	4.609e+01	4.201e+01	1.170e+02	6.755e+01	4.422e+01	4.743e+00	6.742e+01	1.287e+02	4.147e+01	2.926e+01	7.729e+01	2.688e+01	5.944e+01	3.901e+01	3.963e+01	2.913e+01	1.038e+02	5.392e+01	6.638e+01	6.695e+01	6.356e+01	9.831e+01	5.827e+01	4.107e+01	1.270e+01	2.670e+01	4.507e+01	6.553e+01	4.042e+01	nan	6.714e+01	nan	1.542e+02	nan	nan	nan	nan	
-77.400	nan	1.661e+02	nan	nan	nan	nan	nan	2.379e+02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.674e+01	1.604e+02	3.772e+01	nan	3.958e+01	1.006e+02	1.094e+02	1.539e+02	1.020e+02	1.153e+02	6.786e+01	8.883e-01	1.072e+02	6.776e+01	3.264e+01	7.267e+01	1.808e+02	2.415e+01	8.121e+01	1.276e+02	9.335e+01	2.452e+01	3.880e+01	6.019e+01	9.825e+01	1.043e+02	3.739e+01	9.876e+01	4.534e+01	4.468e+01	3.791e+01	4.923e+01	8.553e+01	6.603e+01	7.301e+01	2.658e+01	3.700e+01	8.100e+01	3.845e+01	4.188e+01	5.158e+01	5.322e+01	5.866e+01	6.310e+01	5.524e+01	6.215e+01	6.015e+01	6.074e+01	5.140e+01	3.269e+01	2.804e+01	3.944e+01	5.431e+01	4.247e+01	4.546e+01	7.343e+01	5.330e+01	6.104e+01	2.980e+01	4.712e+01	4.335e+01	2.414e+01	4.577e+01	4.649e+01	4.343e+01	3.020e+01	4.717e+01	7.744e+01	5.659e+01	1.993e+02	2.696e+01	nan	nan	nan	nan	nan	7.544e+01	nan	2.360e+02	nan	nan	
-73.800	nan	nan	3.620e+02	nan	6.528e+01	nan	nan	1.588e+02	nan	nan	nan	nan	nan	1.666e+02	nan	6.677e+01	1.504e+02	nan	1.482e+02	7.130e+01	8.993e+01	4.305e+01	2.912e+01	4.209e+01	5.651e+01	8.383e+01	8.741e+01	3.222e+01	4.481e+01	7.640e+01	3.913e+01	5.912e+01	1.001e+02	9.705e+01	3.891e+01	7.086e+01	3.797e+01	3.045e+01	7.554e+01	4.556e+01	7.809e+01	9.657e+01	6.982e+01	6.206e+01	5.562e+01	8.053e+01	4.815e+01	7.130e+01	5.434e+01	4.715e+01	7.181e+01	7.048e+01	5.622e+01	5.062e+01	7.981e+01	6.345e+01	4.649e+01	5.384e+01	5.552e+01	6.150e+01	6.143e+01	3.618e+01	4.609e+01	4.914e+01	5.199e+01	7.350e+01	5.463e+01	5.488e+01	3.531e+01	7.933e+01	7.222e+01	5.574e+01	3.070e+01	4.224e+01	7.353e+01	6.453e+01	3.920e+01	3.614e+01	5.937e+01	2.007e+01	4.051e+01	4.057e+01	1.871e+01	7.739e+01	5.544e+01	5.355e+01	1.195e+02	7.162e+01	7.289e+00	2.855e+02	nan	1.618e+01	1.296e+01	1.046e+02	nan	nan	nan	nan	nan	nan	
-70.200	nan	nan	nan	nan	2.098e+02	nan	nan	nan	nan	1.003e+02	nan	nan	3.709e+02	nan	nan	nan	5.803e+01	2.463e+02	1.431e+02	1.306e+02	1.238e+02	1.464e+01	4.117e+01	2.412e+01	8.421e+01	9.668e+01	1.250e+02	7.827e+01	5.844e+01	1.050e+02	7.943e+01	6.797e+01	8.408e+01	9.355e+01	6.959e+01	6.975e+01	7.825e+01	5.103e+01	6.958e+01	7.031e+01	5.117e+01	6.934e+01	7.508e+01	4.923e+01	8.600e+01	7.814e+01	4.986e+01	5.871e+01	4.017e+01	4.093e+01	5.087e+01	7.704e+01	6.639e+01	7.342e+01	7.098e+01	7.435e+01	6.463e+01	8.211e+01	6.795e+01	6.990e+01	6.940e+01	8.155e+01	8.512e+01	7.715e+01	5.716e+01	5.327e+01	7.002e+01	5.043e+01	6.858e+01	6.792e+01	4.847e+01	6.268e+01	4.293e+01	3.180e+01	4.291e+01	6.082e+01	5.129e+01	4.412e+01	2.388e+01	3.468e+01	4.813e+01	3.974e+01	3.330e+01	4.315e+01	7.933e+01	3.346e+01	6.093e+01	6.006e+01	5.134e+01	6.417e+01	7.755e+01	nan	6.486e+01	nan	nan	nan	nan	nan	nan	nan	
-66.600	nan	7.829e+01	nan	1.043e+02	1.301e+02	nan	nan	nan	nan	7.200e+01	nan	nan	nan	nan	nan	4.445e+02	4.250e+01	8.685e+01	3.599e+01	8.742e+01	6.814e+01	7.866e+01	7.282e+01	8.070e+01	6.011e+01	5.540e+01	9.308e+01	5.922e+01	7.332e+01	9.199e+01	6.954e+01	6.322e+01	7.237e+01	7.893e+01	4.322e+01	9.055e+01	4.876e+01	8.178e+01	7.444e+01	8.236e+01	4.907e+01	7.272e+01	9.088e+01	9.381e+01	7.517e+01	7.316e+01	9.911e+01	9.696e+01	9.527e+01	8.900e+01	8.111e+01	7.999e+01	5.700e+01	7.645e+01	6.772e+01	9.257e+01	9.868e+01	9.852e+01	8.898e+01	1.094e+02	1.022e+02	1.196e+02	1.085e+02	1.000e+02	1.042e+02	1.155e+02	9.619e+01	7.478e+01	6.622e+01	1.053e+02	7.162e+01	7.547e+01	5.747e+01	3.567e+01	5.004e+01	3.283e+01	4.528e+01	3.427e+01	4.708e+01	3.970e+01	4.543e+01	6.253e+01	5.264e+01	1.996e+01	2.614e+01	7.061e+01	1.568e+02	5.581e+01	5.189e+01	1.931e+02	1.078e+02	7.766e+01	nan	nan	nan	nan	2.154e+02	nan	nan	4.467e+01	
-63.000	nan	nan	nan	nan	nan	nan	nan	8.538e+01	nan	3.118e+02	nan	nan	nan	nan	nan	nan	nan	1.294e+02	6.461e+01	1.012e+02	3.979e+01	2.138e+01	4.074e+01	3.007e+01	4.232e+01	3.898e+01	8.227e+01	7.264e+01	6.147e+01	5.468e+01	1.252e+02	1.132e+02	6.364e+01	9.260e+01	6.805e+01	9.936e+01	6.360e+01	8.159e+01	1.039e+02	1.041e+02	1.025e+02	9.572e+01	9.305e+01	6.482e+01	6.899e+01	6.575e+01	6.967e+01	5.597e+01	5.601e+01	7.441e+01	7.987e+01	8.441e+01	7.792e+01	8.570e+01	9.588e+01	1.100e+02	1.126e+02	1.150e+02	1.017e+02	1.080e+02	1.076e+02	1.132e+02	1.289e+02	1.205e+02	1.158e+02	1.274e+02	1.212e+02	1.158e+02	8.719e+01	8.791e+01	8.462e+01	6.957e+01	7.647e+01	5.374e+01	5.067e+01	7.040e+01	3.794e+01	5.420e+01	6.314e+01	3.286e+01	4.014e+01	5.010e+01	8.512e+01	3.921e+01	1.906e+01	5.203e+01	7.986e+01	2.802e+01	8.613e+01	5.398e+01	nan	nan	1.461e+02	nan	nan	nan	nan	nan	nan	nan	
-59.400	nan	nan	nan	3.586e+01	1.586e+02	nan	nan	nan	5.182e+01	2.757e+02	2.915e+02	nan	4.077e+01	nan	nan	5.360e+01	nan	nan	1.154e+02	1.980e+02	8.496e+01	4.049e+01	3.376e+01	8.598e+01	2.722e+01	3.854e+01	9.281e+01	7.208e+01	5.677e+01	1.126e+02	9.673e+01	7.139e+01	8.657e+01	1.333e+02	6.747e+01	1.225e+02	1.160e+02	9.111e+01	6.552e+01	6.845e+01	6.859e+01	7.477e+01	8.159e+01	7.916e+01	9.870e+01	9.603e+01	1.070e+02	1.191e+02	1.411e+02	1.197e+02	1.168e+02	1.226e+02	1.230e+02	1.263e+02	1.476e+02	1.613e+02	1.797e+02	1.581e+02	1.716e+02	1.965e+02	2.035e+02	1.910e+02	1.549e+02	1.375e+02	1.262e+02	1.369e+02	1.233e+02	1.092e+02	1.001e+02	8.803e+01	9.570e+01	7.393e+01	7.408e+01	7.363e+01	6.232e+01	5.658e+01	4.744e+01	5.020e+01	5.369e+01	5.554e+01	3.831e+01	5.412e+01	2.960e+01	3.005e+01	4.527e+01	1.866e+01	1.484e+01	4.604e+01	nan	1.023e+02	nan	4.865e+02	nan	1.492e+02	nan	nan	9.730e+01	nan	nan	nan	
