# cos(phi)	 cos(theta)	 Jpar[nA/m2]0.9911	-0.0261	-56.5145
0.9906	0.1537	-8.5690
0.9906	0.1828	-0.6738
0.9906	0.2115	-9.1398
0.9906	0.2396	-16.9647
0.9861	-0.2039	-152.2791
0.9861	-0.1753	-42.7467
0.9861	-0.1462	-100.5313
0.9861	-0.1167	-125.4456
0.9861	-0.0869	-105.2542
0.9861	-0.0569	-57.1268
0.9861	-0.0267	-86.2276
0.9861	0.0035	-16.2447
0.9861	0.0338	-39.5857
0.9861	0.0639	-6.5806
0.9861	0.0939	-28.6125
0.9861	0.1236	-47.5859
0.9861	0.1530	-45.7037
0.9861	0.1820	-20.2097
0.9861	0.2105	-17.1958
0.9807	-0.1744	-136.2398
0.9807	-0.1454	-63.6016
0.9807	-0.1161	-108.0266
0.9807	-0.0865	-95.2881
0.9807	-0.0566	-91.1995
0.9807	-0.0266	-11.8833
0.9807	0.0035	-1.0088
0.9807	0.0336	-24.7543
0.9807	0.0636	-88.9092
0.9807	0.0934	-54.0505
0.9807	0.1230	-23.0886
0.9807	0.1522	-8.5556
0.9807	0.1811	-57.9708
0.9745	-0.1445	-121.3224
0.9745	-0.1154	-101.6809
0.9745	-0.0859	-67.2542
0.9745	-0.0562	-265.3230
0.9745	-0.0264	-83.9381
0.9745	0.0035	-76.6106
0.9745	0.0334	-17.8683
0.9745	0.0632	-51.4771
0.9745	0.0928	-9.0776
0.9745	0.1222	-19.5611
0.9745	0.1513	-97.2144
0.9676	-0.1146	-117.0703
0.9676	-0.0853	-216.2177
0.9676	-0.0558	-253.8341
0.9676	-0.0262	-80.0332
0.9676	0.0035	-62.3949
0.9676	0.0331	-21.0452
0.9676	0.0627	-56.3930
0.9676	0.0922	-55.7985
0.9396	-0.1148	-156.7446
0.9396	-0.0855	-129.2170
0.9396	-0.0559	-58.8387
0.9396	-0.0263	-5.3885
0.9396	0.0035	-47.2834
0.9396	0.0332	-56.9645
0.9396	0.0628	-61.4868
0.9396	0.0923	-22.5934
0.9396	0.1216	-4.2822
0.9489	-0.1741	-62.8543
0.9489	-0.1452	-58.4288
0.9489	-0.1159	-90.1725
0.9489	-0.0863	-0.9552
0.9489	-0.0565	-48.2739
0.9489	-0.0265	-15.3187
0.9489	0.0035	-5.1966
0.9489	0.0335	-2.9876
0.9489	0.0635	-27.6862
0.9489	0.0932	-8.4897
0.9489	0.1228	-2.3103
0.9489	0.1519	-34.4966
0.9489	0.1807	-21.0624
0.9576	-0.2325	-162.0948
0.9576	-0.2043	-88.5594
0.9576	-0.1756	-22.5583
0.9576	-0.1465	-81.9901
0.9576	-0.1169	-80.5034
0.9576	-0.0871	-17.2060
0.9576	-0.0570	-36.6208
0.9576	-0.0268	-22.8574
0.9576	0.0035	-12.5340
0.9576	0.0338	-7.1154
0.9576	0.0640	-6.0411
0.9576	0.0941	-6.6494
0.9576	0.1239	-0.9120
0.9576	0.1533	-9.2152
0.9576	0.1823	-2.5701
0.9576	0.2109	-8.7882
0.9656	-0.2621	-1.1248
0.9656	-0.2343	-94.5541
0.9656	-0.2059	-17.2492
0.9656	-0.1770	-65.4511
0.9656	-0.1477	-6.5210
0.9656	-0.1179	-51.3565
0.9656	-0.0878	-8.7760
0.9656	-0.0575	-25.3742
0.9656	-0.0270	-13.9693
0.9656	0.0036	-17.1606
0.9656	0.0341	-13.0410
0.9656	0.0646	-13.4172
0.9656	0.0949	-17.1775
0.9656	0.1249	-14.1417
0.9656	0.1546	-18.1982
0.9656	0.1838	-7.9951
0.9656	0.2126	-23.8981
0.9656	0.2409	-21.4357
0.9729	-0.2640	-196.8553
0.9729	-0.2360	-18.5006
0.9729	-0.2074	-114.1931
0.9729	-0.1783	-17.9926
0.9729	-0.1488	-39.3070
0.9729	-0.1188	-19.7192
0.9729	-0.0885	-59.1730
0.9729	-0.0579	-19.5208
0.9729	-0.0272	-15.0094
0.9729	0.0036	-39.5982
0.9729	0.0344	-16.4721
0.9729	0.0651	-8.3841
0.9729	0.0956	-27.0293
0.9729	0.1258	-30.7260
0.9729	0.1557	-27.4554
0.9729	0.1852	-4.2505
0.9729	0.2141	-0.2238
0.9729	0.2426	-80.0423
0.9729	0.2704	-11.5046
0.9795	-0.2930	-367.9247
0.9795	-0.2656	-182.3844
0.9795	-0.2375	-73.1309
0.9795	-0.2088	-2.4806
0.9795	-0.1795	-43.2779
0.9795	-0.1497	-24.9129
0.9795	-0.1196	-45.7913
0.9795	-0.0891	-1.3991
0.9795	-0.0583	-2.2314
0.9795	-0.0274	-18.4619
0.9795	0.0036	-17.8825
0.9795	0.0346	-23.6099
0.9795	0.0655	-37.7420
0.9795	0.0962	-23.1969
0.9795	0.1266	-16.8930
0.9795	0.1567	-1.9444
0.9795	0.1864	-23.4826
0.9795	0.2155	-10.8448
0.9795	0.2441	-34.7095
0.9795	0.2721	-43.5239
0.9795	0.2994	-8.5921
0.9852	-0.3215	-152.7742
0.9852	-0.2946	-18.5176
0.9852	-0.2670	-7.3811
0.9852	-0.2388	-28.0563
0.9852	-0.2099	-11.8067
0.9852	-0.1805	-7.9108
0.9852	-0.1506	-127.7944
0.9852	-0.1203	-8.8699
0.9852	-0.0896	-41.5579
0.9852	-0.0586	-24.4375
0.9852	-0.0275	-2.5839
0.9852	0.0036	-2.8522
0.9852	0.0348	-6.8567
0.9852	0.0659	-4.8434
0.9852	0.0968	-22.3258
0.9852	0.1274	-29.3742
0.9852	0.1576	-12.7375
0.9852	0.1874	-26.8208
0.9852	0.2167	-7.2684
0.9852	0.2454	-23.9173
0.9852	0.2735	-6.1649
0.9852	0.3009	-31.4763
0.9900	-0.3229	-84.4247
0.9900	-0.2959	-169.1141
0.9900	-0.2682	-57.8551
0.9900	-0.2399	-19.4670
0.9900	-0.2109	-13.1320
0.9900	-0.1814	-17.3790
0.9900	-0.1513	-43.5974
0.9900	-0.1208	-43.5077
0.9900	-0.0900	-43.7255
0.9900	-0.0589	-23.9298
0.9900	0.0350	-7.8217
0.9900	0.0662	-0.2118
0.9900	0.0972	-17.0811
0.9900	0.1280	-5.0582
0.9900	0.1584	-13.5520
0.9900	0.1883	-0.2572
0.9900	0.2177	-1.3605
0.9900	0.2466	-2.8245
0.9900	0.2748	-0.3001
0.9900	0.3023	-4.5287
0.9900	0.3291	-4.2415
0.9939	-0.3240	-13.6293
0.9939	-0.2970	-19.5041
0.9939	-0.2692	-52.2176
0.9939	-0.2408	-1.6211
0.9939	-0.2117	-73.3961
0.9939	-0.1821	-20.9200
0.9939	-0.1519	-3.7352
0.9939	-0.1213	-62.1302
0.9939	0.0976	-0.0876
0.9939	0.1285	-0.1114
0.9939	0.1590	-0.0000
0.9939	0.1890	-0.0000
0.9939	0.2185	-0.0863
0.9939	0.2475	-3.6834
0.9939	0.2758	-0.6468
0.9939	0.3034	-0.4026
0.9939	0.3302	-1.2465
0.9969	-0.3512	-9.9226
0.9969	-0.3249	-203.6625
0.9969	-0.2978	-249.6733
0.9969	-0.2700	-83.0621
0.9969	-0.2415	-65.4628
0.9969	-0.2123	-24.7739
0.9969	-0.1826	-5.1082
0.9969	-0.1523	-14.1046
0.9969	-0.1217	-18.8604
0.9969	0.1289	-3.6367
0.9969	0.1594	-0.7242
0.9969	0.1896	-0.0000
0.9969	0.2192	-9.7204
0.9969	0.2482	-11.3766
0.9969	0.2765	-0.0524
0.9969	0.3042	-0.1931
0.9969	0.3311	-0.7629
0.9989	-0.3518	-121.7077
0.9989	-0.3255	-82.6651
0.9989	-0.2983	-67.9208
0.9989	-0.2705	-20.8134
0.9989	-0.2419	-74.4394
0.9989	-0.2127	-12.8537
0.9989	-0.1829	-7.2147
0.9989	-0.1526	-13.0800
0.9989	0.1597	-0.5627
0.9989	0.1899	-0.0000
0.9989	0.2196	-9.5962
0.9989	0.2486	-10.5607
0.9989	0.2770	-2.2018
0.9989	0.3047	-1.3297
0.9989	0.3317	-9.6216
0.9989	0.3578	-3.0699
0.9999	-0.3521	-294.2113
0.9999	-0.3258	-340.4928
0.9999	-0.2986	-230.6990
0.9999	-0.2707	-74.0028
0.9999	-0.2421	-51.3117
0.9999	-0.2129	-30.8082
0.9999	-0.1831	-95.9394
0.9999	-0.1528	-61.9348
0.9999	0.1599	-0.0000
0.9999	0.1901	-9.5396
0.9999	0.2198	-2.3932
0.9999	0.2489	-2.3380
0.9999	0.2773	-0.4550
0.9999	0.3050	-0.7016
0.9999	0.3320	-5.5972
0.9999	0.3581	-18.4998
0.9999	-0.3521	-470.6071
0.9999	-0.3258	-408.3949
0.9999	-0.2986	-60.8626
0.9999	-0.2707	-12.4651
0.9999	-0.2421	-81.4378
0.9999	-0.2129	-145.8627
0.9999	-0.1831	-67.3400
0.9999	-0.1528	-25.2233
0.9999	0.1599	-0.7369
0.9999	0.1901	-17.2698
0.9999	0.2198	-1.0487
0.9999	0.2489	-0.8334
0.9999	0.2773	-4.2135
0.9999	0.3050	-14.0620
0.9999	0.3320	-53.5567
0.9999	0.3581	-13.7225
0.9989	-0.3518	-116.4060
0.9989	-0.3255	-194.8696
0.9989	-0.2983	-17.7036
0.9989	-0.2705	-14.8308
0.9989	-0.2419	-34.2831
0.9989	-0.2127	-116.0158
0.9989	-0.1829	-63.0344
0.9989	-0.1526	-6.1086
0.9989	0.1597	-0.2354
0.9989	0.1899	-1.1622
0.9989	0.2196	-0.6026
0.9989	0.2486	-2.3545
0.9989	0.2770	-6.7556
0.9989	0.3047	-66.6416
0.9989	0.3317	-61.2789
0.9989	0.3578	-28.3578
0.9969	-0.3512	-175.6740
0.9969	-0.3249	-60.8566
0.9969	-0.2978	-176.0821
0.9969	-0.2700	-236.8194
0.9969	-0.2415	-128.4948
0.9969	-0.2123	-62.7623
0.9969	-0.1826	-105.3500
0.9969	-0.1523	-211.0642
0.9969	-0.1217	-145.6762
0.9969	0.1289	-0.4299
0.9969	0.1594	-1.1674
0.9969	0.1896	-0.0810
0.9969	0.2192	-6.9429
0.9969	0.2482	-28.7782
0.9969	0.2765	-4.3888
0.9969	0.3042	-2.8580
0.9969	0.3311	-3.9461
0.9939	-0.3240	-80.7895
0.9939	-0.2970	-83.2602
0.9939	-0.2692	-209.4939
0.9939	-0.2408	-171.4769
0.9939	-0.2117	-73.6182
0.9939	-0.1821	-148.2492
0.9939	-0.1519	-335.5000
0.9939	-0.1213	-101.5646
0.9939	0.0976	-1.7270
0.9939	0.1285	-2.5497
0.9939	0.1590	-29.3835
0.9939	0.1890	-47.5470
0.9939	0.2185	-4.4722
0.9939	0.2475	-75.3215
0.9939	0.2758	-102.7770
0.9939	0.3034	-71.8430
0.9939	0.3302	-31.2563
0.9900	-0.3229	-131.7829
0.9900	-0.2959	-37.0625
0.9900	-0.2682	-45.8808
0.9900	-0.2399	-45.8676
0.9900	-0.2109	-9.6311
0.9900	-0.1814	-4.5329
0.9900	-0.1513	-57.5202
0.9900	-0.1208	-67.8694
0.9900	-0.0900	-49.1080
0.9900	-0.0589	-37.7347
0.9900	0.0350	-11.1172
0.9900	0.0662	-4.9630
0.9900	0.0972	-7.4460
0.9900	0.1280	-0.0041
0.9900	0.1584	-31.0026
0.9900	0.1883	-6.2561
0.9900	0.2177	-35.8171
0.9900	0.2466	-30.9754
0.9900	0.2748	-46.1617
0.9900	0.3023	-60.1235
0.9900	0.3291	-13.8916
0.9852	-0.3215	-122.7825
0.9852	-0.2946	-54.9710
0.9852	-0.2670	-20.7224
0.9852	-0.2388	-55.8495
0.9852	-0.2099	-6.2598
0.9852	-0.1805	-123.8508
0.9852	-0.1506	-92.9679
0.9852	-0.1203	-24.5823
0.9852	-0.0896	-57.2472
0.9852	-0.0586	-4.3045
0.9852	-0.0275	-68.2823
0.9852	0.0036	-18.1340
0.9852	0.0348	-11.5399
0.9852	0.0659	-12.9578
0.9852	0.0968	-8.6894
0.9852	0.1274	-74.2331
0.9852	0.1576	-2.8396
0.9852	0.1874	-55.3983
0.9852	0.2167	-10.9420
0.9852	0.2454	-0.5924
0.9852	0.2735	-101.7790
0.9852	0.3009	-44.1916
0.9795	-0.2930	-83.7727
0.9795	-0.2656	-88.4881
0.9795	-0.2375	-31.7273
0.9795	-0.2088	-60.3910
0.9795	-0.1795	-169.4840
0.9795	-0.1497	-124.6704
0.9795	-0.1196	-9.5599
0.9795	-0.0891	-78.7149
0.9795	-0.0583	-29.6786
0.9795	-0.0274	-139.3600
0.9795	0.0036	-19.1586
0.9795	0.0346	-46.6064
0.9795	0.0655	-67.1246
0.9795	0.0962	-1.9086
0.9795	0.1266	-87.3505
0.9795	0.1567	-123.8819
0.9795	0.1864	-71.0843
0.9795	0.2155	-60.9204
0.9795	0.2441	-76.5881
0.9795	0.2721	-147.0527
0.9795	0.2994	-64.3558
0.9729	-0.2640	-355.3007
0.9729	-0.2360	-77.2048
0.9729	-0.2074	-22.1235
0.9729	-0.1783	-104.0396
0.9729	-0.1488	-81.7656
0.9729	-0.1188	-28.6498
0.9729	-0.0885	-99.4477
0.9729	-0.0579	-144.7061
0.9729	-0.0272	-29.1421
0.9729	0.0036	-6.1833
0.9729	0.0344	-5.0119
0.9729	0.0651	-56.8130
0.9729	0.0956	-52.9322
0.9729	0.1258	-3.5105
0.9729	0.1557	-11.9526
0.9729	0.1852	-23.9748
0.9729	0.2141	-45.3866
0.9729	0.2426	-32.2414
0.9729	0.2704	-32.7877
0.9656	-0.2621	-381.7234
0.9656	-0.2343	-226.5869
0.9656	-0.2059	-150.6736
0.9656	-0.1770	-88.6568
0.9656	-0.1477	-193.0782
0.9656	-0.1179	-250.1956
0.9656	-0.0878	-216.5349
0.9656	-0.0575	-103.0396
0.9656	-0.0270	-24.8850
0.9656	0.0036	-23.3180
0.9656	0.0341	-28.6656
0.9656	0.0646	-68.1968
0.9656	0.0949	-73.7212
0.9656	0.1249	-66.0138
0.9656	0.1546	-16.6893
0.9656	0.1838	-73.7916
0.9656	0.2126	-28.4312
0.9656	0.2409	-7.5048
0.9576	-0.2325	-107.9166
0.9576	-0.2043	-67.0197
0.9576	-0.1756	-145.1011
0.9576	-0.1465	-77.7823
0.9576	-0.1169	-106.1970
0.9576	-0.0871	-25.6226
0.9576	-0.0570	-54.3936
0.9576	-0.0268	-49.9946
0.9576	0.0035	-27.3181
0.9576	0.0338	-11.2883
0.9576	0.0640	-22.3255
0.9576	0.0941	-8.1115
0.9576	0.1239	-20.2431
0.9576	0.1533	-22.7580
0.9576	0.1823	-42.5636
0.9576	0.2109	-24.7806
0.9489	-0.1741	-15.7410
0.9489	-0.1452	-128.8106
0.9489	-0.1159	-89.0252
0.9489	-0.0863	-280.5144
0.9489	-0.0565	-262.9698
0.9489	-0.0265	-55.5854
0.9489	0.0035	-43.9031
0.9489	0.0335	-23.3771
0.9489	0.0635	-19.7904
0.9489	0.0932	-28.0821
0.9489	0.1228	-37.2959
0.9489	0.1519	-58.2612
0.9489	0.1807	-94.7369
0.9396	-0.1148	-85.1171
0.9396	-0.0855	-87.2224
0.9396	-0.0559	-163.5253
0.9396	-0.0263	-129.7718
0.9396	0.0035	-0.5851
0.9396	0.0332	-55.8208
0.9396	0.0628	-14.7984
0.9396	0.0923	-52.3452
0.9396	0.1216	-5.8950
0.9036	-0.0556	-46.2178
0.9036	-0.0261	-48.6195
0.9036	0.0034	-4.7824
0.9036	0.0330	-106.3226
0.9148	-0.1445	-9.2463
0.9148	-0.1154	-47.1783
0.9148	-0.0859	-38.1477
0.9148	-0.0562	-15.4784
0.9148	-0.0264	-127.1711
0.9148	0.0035	-58.0929
0.9148	0.0334	-94.3892
0.9148	0.0632	-24.7670
0.9148	0.0928	-15.9646
0.9148	0.1222	-30.7948
0.9148	0.1513	-24.2840
0.9257	-0.2040	-122.5551
0.9257	-0.1753	-117.9340
0.9257	-0.1462	-41.5313
0.9257	-0.1167	-24.4883
0.9257	-0.0869	-9.6265
0.9257	-0.0569	-43.6037
0.9257	-0.0267	-7.0191
0.9257	0.0035	-38.0365
0.9257	0.0338	-10.8391
0.9257	0.0639	-66.7450
0.9257	0.0939	-11.8630
0.9257	0.1236	-20.9569
0.9257	0.1530	-9.5399
0.9257	0.1820	-10.4909
0.9257	0.2106	-2.5945
0.9360	-0.2623	-48.7975
0.9360	-0.2345	-38.7082
0.9360	-0.2061	-5.7695
0.9360	-0.1772	-88.4291
0.9360	-0.1478	-172.9314
0.9360	-0.1180	-84.2950
0.9360	-0.0879	-21.7532
0.9360	-0.0575	-75.3959
0.9360	-0.0270	-18.8765
0.9360	0.0036	-19.2408
0.9360	0.0342	-7.5587
0.9360	0.0646	-18.4096
0.9360	0.0950	-7.5050
0.9360	0.1250	-17.1157
0.9360	0.1547	-18.5302
0.9360	0.1840	-13.0755
0.9360	0.2128	-2.2591
0.9360	0.2411	-0.4412
0.9458	-0.2923	-64.0302
0.9458	-0.2649	-77.5112
0.9458	-0.2369	-19.4372
0.9458	-0.2082	-19.1575
0.9458	-0.1790	-80.7231
0.9458	-0.1493	-113.6338
0.9458	-0.1192	-45.2112
0.9458	-0.0888	-6.3113
0.9458	-0.0581	-76.1365
0.9458	-0.0273	-4.0444
0.9458	0.0036	-5.7243
0.9458	0.0345	-0.2442
0.9458	0.0653	-11.6320
0.9458	0.0959	-22.5822
0.9458	0.1263	-12.2465
0.9458	0.1563	-22.1277
0.9458	0.1859	-12.2593
0.9458	0.2149	-2.5233
0.9458	0.2435	-5.0653
0.9458	0.2714	-1.4066
0.9458	0.2986	-2.8714
0.9550	-0.3218	-20.9267
0.9550	-0.2949	-29.4201
0.9550	-0.2673	-3.0547
0.9550	-0.2390	-177.4958
0.9550	-0.2101	-92.1761
0.9550	-0.1807	-50.7477
0.9550	-0.1507	-13.8309
0.9550	-0.1204	-21.0329
0.9550	-0.0897	-5.7732
0.9550	-0.0587	-2.7606
0.9550	-0.0276	-1.7072
0.9550	0.0036	-1.3463
0.9550	0.0348	-0.0237
0.9550	0.0659	-13.8570
0.9550	0.0969	-39.2474
0.9550	0.1275	-16.3549
0.9550	0.1578	-29.6169
0.9550	0.1876	-56.6290
0.9550	0.2169	-35.1780
0.9550	0.2457	-67.3178
