7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28,7.1667e+28
3.8225e+29,3.8058e+29,3.6764e+29,3.5953e+29,3.7302e+29,4.0708e+29,4.3425e+29,4.3328e+29,4.1081e+29,3.8429e+29,3.6898e+29,3.604e+29,3.5961e+29,3.7406e+29,3.9513e+29,4.1274e+29,4.1452e+29,4.0669e+29,4.1354e+29,4.3003e+29,4.3309e+29,4.2579e+29,4.113e+29,3.8715e+29,3.7947e+29,3.8419e+29,3.7286e+29,3.5889e+29,3.6096e+29,3.9046e+29,4.2832e+29,4.3862e+29,4.234e+29,3.9323e+29,3.7277e+29,3.6621e+29,3.5895e+29,3.6446e+29,3.8247e+29,4.0054e+29,4.1167e+29,4.1097e+29,4.0997e+29,4.2111e+29,4.3251e+29,4.3144e+29,4.2097e+29,4.0248e+29,3.8495e+29,3.8225e+29
9.6457e+29,9.249e+29,9.033e+29,9.1146e+29,9.7947e+29,1.1081e+30,1.251e+30,1.3633e+30,1.407e+30,1.3617e+30,1.258e+30,1.161e+30,1.1353e+30,1.1871e+30,1.2872e+30,1.3708e+30,1.3811e+30,1.3413e+30,1.2714e+30,1.2012e+30,1.1535e+30,1.1225e+30,1.0998e+30,1.0486e+30,9.8008e+29,9.3427e+29,9.0685e+29,8.9763e+29,9.3388e+29,1.0449e+30,1.1922e+30,1.3244e+30,1.4081e+30,1.3951e+30,1.3082e+30,1.1953e+30,1.1286e+30,1.1527e+30,1.229e+30,1.3142e+30,1.367e+30,1.3643e+30,1.3154e+30,1.2444e+30,1.1809e+30,1.1393e+30,1.1134e+30,1.0824e+30,1.0254e+30,9.6457e+29
1.8219e+30,1.7163e+30,1.5839e+30,1.5056e+30,1.5668e+30,1.7686e+30,2.1067e+30,2.5101e+30,2.7469e+30,2.7026e+30,2.4927e+30,2.3144e+30,2.2603e+30,2.344e+30,2.5212e+30,2.6155e+30,2.5897e+30,2.4253e+30,2.0922e+30,1.8007e+30,1.6759e+30,1.641e+30,1.6962e+30,1.8194e+30,1.8403e+30,1.7584e+30,1.6353e+30,1.51e+30,1.5106e+30,1.6613e+30,1.9321e+30,2.3518e+30,2.7078e+30,2.7616e+30,2.5974e+30,2.3577e+30,2.2364e+30,2.2751e+30,2.4073e+30,2.5519e+30,2.5987e+30,2.5246e+30,2.293e+30,1.9705e+30,1.7418e+30,1.654e+30,1.6589e+30,1.7514e+30,1.8428e+30,1.8219e+30
4.3842e+30,4.0428e+30,3.2962e+30,2.7584e+30,2.6387e+30,2.8786e+30,3.3544e+30,3.8624e+30,4.0902e+30,3.9847e+30,3.7879e+30,3.7392e+30,3.9091e+30,4.3036e+30,4.6199e+30,4.4338e+30,3.9098e+30,3.3311e+30,2.8312e+30,2.5395e+30,2.4459e+30,2.4711e+30,2.7183e+30,3.5039e+30,4.3458e+30,4.3098e+30,3.5836e+30,2.8972e+30,2.6108e+30,2.7431e+30,3.1366e+30,3.6874e+30,4.0607e+30,4.0591e+30,3.8705e+30,3.6906e+30,3.7477e+30,4.0456e+30,4.4243e+30,4.5565e+30,4.2313e+30,3.6735e+30,3.119e+30,2.7035e+30,2.4958e+30,2.4487e+30,2.5634e+30,3.0459e+30,3.8841e+30,4.3842e+30
9.0813e+30,7.8249e+30,5.8722e+30,4.9168e+30,4.7117e+30,4.8379e+30,5.1592e+30,5.4841e+30,5.5758e+30,5.4115e+30,5.3334e+30,5.6617e+30,6.4305e+30,7.5217e+30,8.1375e+30,7.4645e+30,5.8869e+30,4.6235e+30,4.1358e+30,3.996e+30,4.0095e+30,4.1433e+30,4.7109e+30,6.7856e+30,9.1464e+30,8.6912e+30,6.4625e+30,5.1244e+30,4.7375e+30,4.7819e+30,5.0591e+30,5.3802e+30,5.5555e+30,5.4995e+30,5.34e+30,5.3961e+30,5.9282e+30,6.8708e+30,7.8036e+30,7.9184e+30,6.861e+30,5.36e+30,4.3867e+30,4.0669e+30,4.0114e+30,4.0575e+30,4.3573e+30,5.573e+30,7.8354e+30,9.0813e+30
1.0846e+31,9.1821e+30,6.9457e+30,6.2e+30,6.1082e+30,5.8959e+30,5.8075e+30,5.9038e+30,5.9919e+30,6.0482e+30,6.3637e+30,7.2525e+30,8.5318e+30,9.87e+30,1.0583e+31,9.7953e+30,7.6e+30,5.7306e+30,5.0646e+30,4.8875e+30,4.9066e+30,5.0483e+30,5.6696e+30,8.1862e+30,1.1009e+31,1.0279e+31,7.521e+30,6.2774e+30,6.2163e+30,6.0329e+30,5.8642e+30,5.8668e+30,5.9166e+30,6.025e+30,6.1743e+30,6.6845e+30,7.7516e+30,9.0939e+30,1.0222e+31,1.0345e+31,8.96e+30,6.8164e+30,5.3905e+30,4.9681e+30,4.9123e+30,4.9572e+30,5.2767e+30,6.7158e+30,9.4456e+30,1.0846e+31
7.1655e+30,6.5868e+30,5.6817e+30,5.2124e+30,5.0374e+30,4.7654e+30,4.5788e+30,4.6037e+30,4.842e+30,5.3632e+30,6.1741e+30,7.2397e+30,8.2445e+30,9.0447e+30,9.5903e+30,9.3135e+30,7.7397e+30,5.9325e+30,4.9919e+30,4.5752e+30,4.3994e+30,4.4292e+30,4.8353e+30,6.0963e+30,7.2008e+30,6.9883e+30,5.9972e+30,5.2972e+30,5.1662e+30,4.9178e+30,4.654e+30,4.5924e+30,4.6791e+30,5.0902e+30,5.7237e+30,6.6113e+30,7.6714e+30,8.5963e+30,9.3151e+30,9.5472e+30,8.7201e+30,6.9881e+30,5.4952e+30,4.7917e+30,4.4976e+30,4.3956e+30,4.5811e+30,5.3681e+30,6.6038e+30,7.1655e+30
6.186e+30,6.1653e+30,6.0019e+30,5.4329e+30,5.1431e+30,5.1513e+30,5.2625e+30,5.5737e+30,6.3894e+30,7.5588e+30,8.593e+30,9.2866e+30,9.5406e+30,9.6722e+30,1.0134e+31,1.0644e+31,1.0479e+31,9.5443e+30,8.4689e+30,7.6122e+30,6.9948e+30,6.6796e+30,6.8179e+30,6.8967e+30,6.2514e+30,6.1254e+30,6.2696e+30,5.6506e+30,5.225e+30,5.1531e+30,5.212e+30,5.4035e+30,5.9201e+30,6.9321e+30,8.0466e+30,8.9339e+30,9.4521e+30,9.6231e+30,9.8786e+30,1.0382e+31,1.0619e+31,1.013e+31,9.1202e+30,8.1126e+30,7.3325e+30,6.8273e+30,6.7156e+30,6.8584e+30,6.6467e+30,6.186e+30
1.2037e+31,1.1667e+31,1.1329e+31,1.0795e+31,1.0742e+31,1.1314e+31,1.2257e+31,1.3501e+31,1.5209e+31,1.7123e+31,1.8355e+31,1.8715e+31,1.8669e+31,1.8529e+31,1.8892e+31,2.0053e+31,2.154e+31,2.1825e+31,2.0276e+31,1.8335e+31,1.6769e+31,1.5415e+31,1.4463e+31,1.3576e+31,1.2299e+31,1.1749e+31,1.1649e+31,1.1012e+31,1.0692e+31,1.1015e+31,1.176e+31,1.2829e+31,1.4277e+31,1.6117e+31,1.7774e+31,1.8633e+31,1.8804e+31,1.8674e+31,1.8689e+31,1.9384e+31,2.0723e+31,2.1771e+31,2.1295e+31,1.9522e+31,1.766e+31,1.6136e+31,1.4955e+31,1.4051e+31,1.302e+31,1.2037e+31
2.0945e+31,2.0171e+31,1.9872e+31,1.9947e+31,2.071e+31,2.1932e+31,2.3669e+31,2.6066e+31,2.8919e+31,3.1713e+31,3.3154e+31,3.2985e+31,3.2815e+31,3.2761e+31,3.2671e+31,3.4575e+31,3.8522e+31,4.0154e+31,3.7571e+31,3.3705e+31,3.0662e+31,2.8033e+31,2.5591e+31,2.3514e+31,2.1524e+31,2.0339e+31,2.0049e+31,1.9919e+31,2.0284e+31,2.1309e+31,2.274e+31,2.4755e+31,2.7409e+31,3.0302e+31,3.2551e+31,3.3292e+31,3.3084e+31,3.2908e+31,3.2741e+31,3.343e+31,3.6277e+31,3.942e+31,3.9324e+31,3.608e+31,3.2384e+31,2.9436e+31,2.691e+31,2.4623e+31,2.2583e+31,2.0945e+31
2.9336e+31,2.8284e+31,2.7996e+31,2.8418e+31,2.994e+31,3.168e+31,3.3683e+31,3.6643e+31,4.0333e+31,4.3864e+31,4.5758e+31,4.5384e+31,4.4644e+31,4.3946e+31,4.3345e+31,4.6743e+31,5.3731e+31,5.63e+31,5.2095e+31,4.6353e+31,4.2347e+31,3.9136e+31,3.5802e+31,3.2894e+31,3.016e+31,2.8419e+31,2.8097e+31,2.8292e+31,2.919e+31,3.0813e+31,3.2622e+31,3.5002e+31,3.8384e+31,4.2119e+31,4.4976e+31,4.5888e+31,4.5317e+31,4.4496e+31,4.3678e+31,4.4659e+31,4.9726e+31,5.5161e+31,5.4922e+31,4.9838e+31,4.4601e+31,4.0876e+31,3.7597e+31,3.4414e+31,3.1623e+31,2.9336e+31
3.453e+31,3.3949e+31,3.3686e+31,3.3812e+31,3.5455e+31,3.8029e+31,4.0711e+31,4.3727e+31,4.7015e+31,5.0093e+31,5.2442e+31,5.3838e+31,5.3849e+31,5.2142e+31,5.1447e+31,5.5516e+31,6.1674e+31,6.2009e+31,5.5944e+31,5.0113e+31,4.7327e+31,4.5074e+31,4.1454e+31,3.777e+31,3.5027e+31,3.3855e+31,3.3872e+31,3.3917e+31,3.4646e+31,3.6655e+31,3.9279e+31,4.2139e+31,4.5374e+31,4.8628e+31,5.1371e+31,5.3303e+31,5.4129e+31,5.3326e+31,5.1834e+31,5.3064e+31,5.8222e+31,6.2189e+31,5.9759e+31,5.3511e+31,4.8851e+31,4.6351e+31,4.3433e+31,3.9709e+31,3.6495e+31,3.453e+31
3.1831e+31,3.2442e+31,3.2784e+31,3.3074e+31,3.4794e+31,3.7987e+31,4.1084e+31,4.3414e+31,4.5286e+31,4.6783e+31,4.8253e+31,5.1132e+31,5.3665e+31,5.3078e+31,5.2396e+31,5.4576e+31,5.5583e+31,5.1533e+31,4.5342e+31,4.159e+31,4.0812e+31,3.9901e+31,3.6639e+31,3.3105e+31,3.1629e+31,3.1976e+31,3.2741e+31,3.3074e+31,3.39e+31,3.6222e+31,3.9447e+31,4.2336e+31,4.4523e+31,4.6178e+31,4.7574e+31,4.96e+31,5.2395e+31,5.3642e+31,5.2887e+31,5.3356e+31,5.5188e+31,5.4109e+31,4.8938e+31,4.3586e+31,4.1149e+31,4.0445e+31,3.8485e+31,3.5007e+31,3.2337e+31,3.1831e+31
2.0393e+31,2.2109e+31,2.3418e+31,2.3971e+31,2.5007e+31,2.7316e+31,2.945e+31,3.033e+31,3.0578e+31,3.0552e+31,3.0358e+31,3.2002e+31,3.5206e+31,3.6398e+31,3.5404e+31,3.497e+31,3.3359e+31,2.9057e+31,2.548e+31,2.4126e+31,2.3905e+31,2.3412e+31,2.1489e+31,1.9683e+31,1.9741e+31,2.1196e+31,2.2824e+31,2.3773e+31,2.4477e+31,2.6054e+31,2.835e+31,3.0037e+31,3.0657e+31,3.0716e+31,3.0539e+31,3.1056e+31,3.3389e+31,3.5853e+31,3.6139e+31,3.5319e+31,3.4403e+31,3.1617e+31,2.7426e+31,2.4713e+31,2.3951e+31,2.3705e+31,2.2585e+31,2.0626e+31,1.9543e+31,2.0393e+31
