2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29,2.7422e+29
2.2713e+30,2.1002e+30,1.8668e+30,1.7967e+30,1.8452e+30,1.9262e+30,1.9305e+30,1.7902e+30,1.6228e+30,1.5356e+30,1.5022e+30,1.5287e+30,1.5755e+30,1.5456e+30,1.5361e+30,1.5978e+30,1.6039e+30,1.5863e+30,1.6274e+30,1.7291e+30,1.9206e+30,2.195e+30,2.3445e+30,2.2811e+30,2.289e+30,2.2126e+30,1.9329e+30,1.8005e+30,1.8146e+30,1.8867e+30,1.9585e+30,1.8733e+30,1.6779e+30,1.5546e+30,1.5133e+30,1.5148e+30,1.5584e+30,1.5617e+30,1.5355e+30,1.5581e+30,1.6e+30,1.6037e+30,1.6071e+30,1.67e+30,1.8118e+30,2.0426e+30,2.2706e+30,2.3327e+30,2.2962e+30,2.2713e+30
1.1043e+31,9.4302e+30,8.1352e+30,7.5951e+30,7.5132e+30,7.769e+30,7.9979e+30,7.8204e+30,7.3673e+30,6.9001e+30,6.542e+30,6.5107e+30,6.7182e+30,6.6923e+30,6.6688e+30,6.922e+30,7.1156e+30,7.3473e+30,7.7995e+30,8.435e+30,9.7076e+30,1.1666e+31,1.2848e+31,1.251e+31,1.1633e+31,1.0121e+31,8.4947e+30,7.7737e+30,7.474e+30,7.5906e+30,7.9715e+30,7.978e+30,7.5764e+30,7.0949e+30,6.6834e+30,6.4831e+30,6.5957e+30,6.738e+30,6.6858e+30,6.7641e+30,7.0269e+30,7.252e+30,7.566e+30,8.0789e+30,8.9721e+30,1.0552e+31,1.224e+31,1.2811e+31,1.2222e+31,1.1043e+31
5.12e+31,4.586e+31,3.7087e+31,2.8779e+31,2.4206e+31,2.3192e+31,2.3441e+31,2.3143e+31,2.2066e+31,2.0983e+31,2.0204e+31,2.0062e+31,2.0411e+31,2.0497e+31,2.0721e+31,2.1349e+31,2.2232e+31,2.3534e+31,2.4633e+31,2.5416e+31,2.7527e+31,3.2203e+31,4.1746e+31,5.0253e+31,5.2111e+31,4.8917e+31,4.0974e+31,3.1704e+31,2.5415e+31,2.3356e+31,2.3424e+31,2.3417e+31,2.2505e+31,2.1378e+31,2.053e+31,2.0121e+31,2.0263e+31,2.0481e+31,2.0589e+31,2.1034e+31,2.186e+31,2.2981e+31,2.4255e+31,2.5161e+31,2.6333e+31,2.9435e+31,3.6192e+31,4.5558e+31,5.1504e+31,5.12e+31
1.21e+32,1.1165e+32,9.1807e+31,6.9318e+31,5.44e+31,4.9265e+31,4.8045e+31,4.6524e+31,4.4591e+31,4.31e+31,4.2398e+31,4.2352e+31,4.2811e+31,4.3883e+31,4.5377e+31,4.738e+31,5.0225e+31,5.2073e+31,5.19e+31,5.2798e+31,5.7599e+31,7.124e+31,9.177e+31,1.1123e+32,1.2159e+32,1.1757e+32,1.0153e+32,7.8035e+31,5.8652e+31,5.0593e+31,4.8732e+31,4.7299e+31,4.5234e+31,4.3544e+31,4.2661e+31,4.2457e+31,4.274e+31,4.3382e+31,4.4536e+31,4.6403e+31,4.8976e+31,5.1602e+31,5.2659e+31,5.2664e+31,5.4856e+31,6.3178e+31,7.989e+31,1.004e+32,1.1647e+32,1.21e+32
2.5492e+32,2.2091e+32,1.6833e+32,1.2639e+32,1.0482e+32,9.5123e+31,9.0967e+31,8.7812e+31,8.5218e+31,8.3726e+31,8.3474e+31,8.4226e+31,8.588e+31,8.8703e+31,9.2991e+31,9.9768e+31,1.0903e+32,1.1232e+32,1.0897e+32,1.1004e+32,1.2021e+32,1.4681e+32,2.0356e+32,2.5194e+32,2.6078e+32,2.4105e+32,1.8991e+32,1.3967e+32,1.1236e+32,9.8529e+31,9.2609e+31,8.8579e+31,8.5858e+31,8.4274e+31,8.3837e+31,8.4308e+31,8.5377e+31,8.7049e+31,9.067e+31,9.6457e+31,1.0467e+32,1.1192e+32,1.1236e+32,1.1012e+32,1.1418e+32,1.3084e+32,1.7025e+32,2.2517e+32,2.5843e+32,2.5492e+32
4.0468e+32,3.215e+32,2.2422e+32,1.7463e+32,1.5662e+32,1.4695e+32,1.4217e+32,1.3931e+32,1.369e+32,1.363e+32,1.3831e+32,1.4418e+32,1.5447e+32,1.6884e+32,1.8633e+32,2.0341e+32,2.1616e+32,2.1574e+32,2.1096e+32,2.0487e+32,2.0053e+32,2.2084e+32,3.1622e+32,4.0733e+32,4.2403e+32,3.6726e+32,2.5453e+32,1.8754e+32,1.6477e+32,1.5181e+32,1.4395e+32,1.3911e+32,1.3689e+32,1.3672e+32,1.3849e+32,1.4222e+32,1.4908e+32,1.6008e+32,1.7668e+32,1.9497e+32,2.1104e+32,2.1848e+32,2.1575e+32,2.0977e+32,2.0301e+32,2.0742e+32,2.5881e+32,3.564e+32,4.1967e+32,4.0468e+32
3.5686e+32,2.9506e+32,2.3376e+32,2.0581e+32,1.9511e+32,1.9085e+32,1.9015e+32,1.9078e+32,1.9341e+32,2.0206e+32,2.208e+32,2.5455e+32,3.0051e+32,3.5153e+32,3.9662e+32,4.1889e+32,4.0575e+32,3.638e+32,3.4012e+32,3.2169e+32,2.8573e+32,2.8102e+32,3.3518e+32,3.7758e+32,3.7532e+32,3.2669e+32,2.5142e+32,2.1388e+32,2.0026e+32,1.9366e+32,1.9081e+32,1.9038e+32,1.9194e+32,1.979e+32,2.1156e+32,2.3648e+32,2.7462e+32,3.2257e+32,3.7259e+32,4.0928e+32,4.1679e+32,3.9036e+32,3.5446e+32,3.3265e+32,3.064e+32,2.8188e+32,3.0203e+32,3.5473e+32,3.7991e+32,3.5686e+32
3.5462e+32,3.4908e+32,3.4813e+32,3.3313e+32,3.2164e+32,3.2581e+32,3.3952e+32,3.6179e+32,3.9111e+32,4.4014e+32,5.2037e+32,6.1847e+32,7.0667e+32,7.6876e+32,7.9618e+32,7.8935e+32,7.3727e+32,6.3236e+32,5.4227e+32,4.8545e+32,4.2986e+32,4.0087e+32,3.9991e+32,3.892e+32,3.6129e+32,3.4846e+32,3.5433e+32,3.4222e+32,3.2457e+32,3.2448e+32,3.3432e+32,3.5152e+32,3.7612e+32,4.1348e+32,4.7536e+32,5.6403e+32,6.5917e+32,7.367e+32,7.843e+32,7.9745e+32,7.707e+32,6.9471e+32,5.9369e+32,5.1658e+32,4.6064e+32,4.1597e+32,3.994e+32,3.9572e+32,3.7765e+32,3.5462e+32
6.0181e+32,6.2707e+32,6.5459e+32,6.4863e+32,6.4977e+32,6.9186e+32,7.566e+32,8.3327e+32,9.1373e+32,1.0091e+33,1.1359e+33,1.2633e+33,1.3442e+33,1.3544e+33,1.2897e+33,1.2126e+33,1.1328e+33,9.9244e+32,8.4392e+32,7.4048e+32,6.684e+32,6.2426e+32,6.1231e+32,6.1187e+32,5.9952e+32,6.0962e+32,6.5414e+32,6.5908e+32,6.4209e+32,6.6891e+32,7.2471e+32,7.9367e+32,8.7103e+32,9.5711e+32,1.0649e+33,1.1939e+33,1.3042e+33,1.3552e+33,1.3323e+33,1.26e+33,1.1806e+33,1.0759e+33,9.2989e+32,7.9715e+32,7.0619e+32,6.4565e+32,6.1667e+32,6.1043e+32,6.0371e+32,6.0181e+32
1.0602e+33,1.1998e+33,1.2526e+33,1.2563e+33,1.2934e+33,1.3636e+33,1.4458e+33,1.5243e+33,1.5782e+33,1.6242e+33,1.6912e+33,1.7518e+33,1.77e+33,1.7297e+33,1.6193e+33,1.5145e+33,1.4547e+33,1.3587e+33,1.2316e+33,1.1303e+33,1.067e+33,1.0354e+33,1.0138e+33,9.909e+32,1.0098e+33,1.1207e+33,1.2409e+33,1.2668e+33,1.27e+33,1.3263e+33,1.4047e+33,1.4842e+33,1.5521e+33,1.6022e+33,1.6558e+33,1.7195e+33,1.7638e+33,1.7573e+33,1.6861e+33,1.576e+33,1.4893e+33,1.4186e+33,1.3118e+33,1.1876e+33,1.0953e+33,1.0481e+33,1.0253e+33,9.9712e+32,9.7706e+32,1.0602e+33
