2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29,2.5506e+29
1.912e+30,1.9099e+30,2.0094e+30,2.1848e+30,2.2587e+30,2.157e+30,2.0163e+30,1.9128e+30,1.7995e+30,1.6638e+30,1.5791e+30,1.5699e+30,1.5315e+30,1.4614e+30,1.4309e+30,1.4291e+30,1.4998e+30,1.5889e+30,1.6174e+30,1.6266e+30,1.6672e+30,1.7428e+30,1.824e+30,1.8963e+30,1.9113e+30,1.894e+30,1.9446e+30,2.1069e+30,2.2553e+30,2.2268e+30,2.0693e+30,1.9351e+30,1.8625e+30,1.7308e+30,1.5911e+30,1.5752e+30,1.5572e+30,1.4818e+30,1.4375e+30,1.4303e+30,1.4607e+30,1.5411e+30,1.6183e+30,1.625e+30,1.629e+30,1.6996e+30,1.7856e+30,1.8648e+30,1.9182e+30,1.912e+30
1.0333e+31,1.0185e+31,1.0074e+31,1.0233e+31,1.065e+31,1.1025e+31,1.0933e+31,1.0151e+31,9.0358e+30,8.1657e+30,7.7178e+30,7.4574e+30,7.2251e+30,7.1371e+30,7.1615e+30,7.1416e+30,7.3124e+30,7.761e+30,8.1619e+30,8.4808e+30,8.8456e+30,9.3049e+30,9.7512e+30,1.0137e+31,1.0329e+31,1.0227e+31,1.0063e+31,1.009e+31,1.0428e+31,1.0917e+31,1.111e+31,1.0552e+31,9.4839e+30,8.4765e+30,7.8597e+30,7.5809e+30,7.3292e+30,7.1368e+30,7.1265e+30,7.1492e+30,7.2207e+30,7.5385e+30,7.9749e+30,8.3104e+30,8.6295e+30,9.0566e+30,9.5375e+30,9.9663e+30,1.0269e+31,1.0333e+31
2.1989e+31,2.149e+31,2.0674e+31,2.0287e+31,2.134e+31,2.3521e+31,2.479e+31,2.354e+31,2.0868e+31,1.8754e+31,1.7547e+31,1.6824e+31,1.654e+31,1.6859e+31,1.7379e+31,1.768e+31,1.8464e+31,2.0081e+31,2.1185e+31,2.1087e+31,2.0571e+31,2.0516e+31,2.1068e+31,2.1768e+31,2.2038e+31,2.1695e+31,2.0967e+31,2.0204e+31,2.0535e+31,2.2555e+31,2.4723e+31,2.4483e+31,2.1883e+31,1.9465e+31,1.8042e+31,1.7099e+31,1.6613e+31,1.6645e+31,1.707e+31,1.7473e+31,1.8026e+31,1.9263e+31,2.0628e+31,2.1177e+31,2.0896e+31,2.0559e+31,2.0796e+31,2.1443e+31,2.1958e+31,2.1989e+31
2.3476e+31,2.3067e+31,2.234e+31,2.2044e+31,2.3399e+31,2.6143e+31,2.8293e+31,2.797e+31,2.6001e+31,2.4451e+31,2.3511e+31,2.3087e+31,2.354e+31,2.4858e+31,2.642e+31,2.8588e+31,3.2575e+31,3.5606e+31,3.3634e+31,2.8866e+31,2.5309e+31,2.3696e+31,2.3478e+31,2.3634e+31,2.3493e+31,2.3159e+31,2.2611e+31,2.1948e+31,2.2457e+31,2.4857e+31,2.7817e+31,2.8584e+31,2.6717e+31,2.5007e+31,2.398e+31,2.3108e+31,2.3188e+31,2.4182e+31,2.5478e+31,2.7148e+31,3.0333e+31,3.4154e+31,3.4971e+31,3.1663e+31,2.729e+31,2.4519e+31,2.3552e+31,2.3546e+31,2.3623e+31,2.3476e+31
1.9112e+31,1.8894e+31,1.8651e+31,1.8751e+31,1.9623e+31,2.0964e+31,2.2331e+31,2.327e+31,2.35e+31,2.3722e+31,2.4303e+31,2.5411e+31,2.7418e+31,3.0372e+31,3.4331e+31,4.0993e+31,5.038e+31,5.2487e+31,4.1294e+31,2.8788e+31,2.311e+31,2.106e+31,2.021e+31,1.9557e+31,1.8999e+31,1.8797e+31,1.879e+31,1.8766e+31,1.9203e+31,2.0293e+31,2.1796e+31,2.3041e+31,2.3457e+31,2.3717e+31,2.4067e+31,2.4701e+31,2.6363e+31,2.8848e+31,3.188e+31,3.6816e+31,4.5122e+31,5.1881e+31,4.8243e+31,3.5994e+31,2.6031e+31,2.1944e+31,2.0509e+31,1.9831e+31,1.9389e+31,1.9112e+31
1.9684e+31,1.9289e+31,1.9006e+31,1.9067e+31,1.948e+31,1.9979e+31,2.0571e+31,2.1615e+31,2.279e+31,2.3965e+31,2.5863e+31,2.8794e+31,3.2476e+31,3.7328e+31,4.4692e+31,5.5659e+31,6.753e+31,6.748e+31,4.9991e+31,3.2275e+31,2.488e+31,2.2475e+31,2.1255e+31,2.0275e+31,1.9569e+31,1.9253e+31,1.9227e+31,1.9267e+31,1.9411e+31,1.972e+31,2.0248e+31,2.1194e+31,2.2434e+31,2.3603e+31,2.4943e+31,2.7252e+31,3.0604e+31,3.4647e+31,4.0241e+31,4.9133e+31,6.0983e+31,6.8329e+31,6.0802e+31,4.2458e+31,2.8609e+31,2.3421e+31,2.1669e+31,2.0691e+31,2.0084e+31,1.9684e+31
2.4852e+31,2.4319e+31,2.3989e+31,2.4012e+31,2.4297e+31,2.4722e+31,2.5222e+31,2.6236e+31,2.823e+31,3.0677e+31,3.3522e+31,3.7277e+31,4.1401e+31,4.6906e+31,5.665e+31,6.9965e+31,8.1508e+31,8.1648e+31,6.6267e+31,4.7207e+31,3.5505e+31,3.0063e+31,2.738e+31,2.5857e+31,2.4893e+31,2.4366e+31,2.4185e+31,2.4226e+31,2.4361e+31,2.4584e+31,2.4991e+31,2.5771e+31,2.7347e+31,2.9655e+31,3.223e+31,3.5396e+31,3.9257e+31,4.3789e+31,5.0901e+31,6.2265e+31,7.5263e+31,8.2396e+31,7.5905e+31,5.8336e+31,4.1831e+31,3.2682e+31,2.8525e+31,2.6529e+31,2.55e+31,2.4852e+31
3.738e+31,3.6764e+31,3.6381e+31,3.6211e+31,3.6404e+31,3.7107e+31,3.8732e+31,4.186e+31,4.6668e+31,5.2159e+31,5.6999e+31,6.128e+31,6.507e+31,6.9974e+31,8.0496e+31,9.4533e+31,1.0472e+32,1.0615e+32,9.5789e+31,7.773e+31,6.0573e+31,4.8413e+31,4.1895e+31,3.9151e+31,3.7676e+31,3.6913e+31,3.6601e+31,3.6468e+31,3.6551e+31,3.6934e+31,3.7952e+31,4.0236e+31,4.4179e+31,4.9425e+31,5.4761e+31,5.9336e+31,6.3258e+31,6.73e+31,7.4375e+31,8.6493e+31,9.9288e+31,1.0606e+32,1.0252e+32,8.8555e+31,7.033e+31,5.4917e+31,4.5086e+31,4.0376e+31,3.844e+31,3.738e+31
5.4905e+31,5.4687e+31,5.4522e+31,5.3854e+31,5.3829e+31,5.5208e+31,5.8323e+31,6.4022e+31,7.2393e+31,8.1962e+31,9.0532e+31,9.7951e+31,1.0569e+32,1.1345e+32,1.2239e+32,1.3128e+32,1.3598e+32,1.3534e+32,1.2628e+32,1.0939e+32,9.0012e+31,7.2133e+31,6.129e+31,5.7258e+31,5.5327e+31,5.4703e+31,5.487e+31,5.4369e+31,5.3975e+31,5.4802e+31,5.6863e+31,6.1054e+31,6.797e+31,7.6968e+31,8.625e+31,9.4365e+31,1.0179e+32,1.0938e+32,1.175e+32,1.2643e+32,1.337e+32,1.3625e+32,1.3211e+32,1.1957e+32,1.012e+32,8.2085e+31,6.6956e+31,5.9054e+31,5.6154e+31,5.4905e+31
5.2705e+31,5.2856e+31,5.2963e+31,5.228e+31,5.2416e+31,5.4468e+31,5.7882e+31,6.2958e+31,7.0479e+31,7.9619e+31,8.879e+31,9.8262e+31,1.096e+32,1.1965e+32,1.2481e+32,1.2726e+32,1.2751e+32,1.2344e+32,1.1281e+32,9.6523e+31,7.9921e+31,6.6387e+31,5.8172e+31,5.4729e+31,5.3026e+31,5.268e+31,5.3256e+31,5.2864e+31,5.2419e+31,5.3679e+31,5.6274e+31,6.0376e+31,6.6569e+31,7.4855e+31,8.4042e+31,9.3307e+31,1.0353e+32,1.1436e+32,1.2236e+32,1.2625e+32,1.2768e+32,1.2617e+32,1.1935e+32,1.0613e+32,8.9402e+31,7.3875e+31,6.2482e+31,5.629e+31,5.3702e+31,5.2705e+31
2.6307e+31,2.626e+31,2.6277e+31,2.6146e+31,2.6567e+31,2.8206e+31,3.0763e+31,3.3198e+31,3.5595e+31,3.8966e+31,4.3032e+31,4.7785e+31,5.3747e+31,5.918e+31,6.2626e+31,6.5964e+31,6.8395e+31,6.6127e+31,5.7937e+31,4.5827e+31,3.593e+31,3.1138e+31,2.8808e+31,2.736e+31,2.6455e+31,2.6176e+31,2.6387e+31,2.6394e+31,2.6451e+31,2.7431e+31,2.9428e+31,3.1988e+31,3.4487e+31,3.7306e+31,4.0958e+31,4.5265e+31,5.0499e+31,5.6254e+31,6.088e+31,6.4227e+31,6.7181e+31,6.7772e+31,6.2971e+31,5.2892e+31,4.1482e+31,3.3596e+31,2.9874e+31,2.8018e+31,2.6869e+31,2.6307e+31
6.3002e+30,6.1846e+30,6.1173e+30,6.1544e+30,6.3457e+30,6.9245e+30,8.1068e+30,8.7829e+30,8.4751e+30,8.443e+30,8.7031e+30,8.9603e+30,9.4634e+30,1.0425e+31,1.2644e+31,1.6024e+31,1.9341e+31,2.0099e+31,1.6926e+31,1.2011e+31,8.6598e+30,7.4702e+30,6.9662e+30,6.6126e+30,6.3308e+30,6.1834e+30,6.1536e+30,6.193e+30,6.2908e+30,6.6034e+30,7.427e+30,8.444e+30,8.7482e+30,8.5472e+30,8.6356e+30,8.8789e+30,9.2026e+30,9.8574e+30,1.1337e+31,1.4073e+31,1.7517e+31,1.9878e+31,1.8942e+31,1.4878e+31,1.0532e+31,8.0462e+30,7.1171e+30,6.7363e+30,6.4898e+30,6.3002e+30
9.9971e+29,9.7695e+29,9.5572e+29,9.5653e+29,9.7425e+29,1.053e+30,1.2509e+30,1.3476e+30,1.263e+30,1.248e+30,1.2437e+30,1.1972e+30,1.2157e+30,1.3089e+30,1.5858e+30,2.0705e+30,2.9899e+30,3.5425e+30,3.0592e+30,2.3215e+30,1.7023e+30,1.3135e+30,1.1361e+30,1.0481e+30,1.0028e+30,9.7378e+29,9.6213e+29,9.6375e+29,9.7372e+29,1.0112e+30,1.1369e+30,1.2938e+30,1.3242e+30,1.2708e+30,1.2603e+30,1.2357e+30,1.2106e+30,1.2562e+30,1.4179e+30,1.7756e+30,2.4669e+30,3.2748e+30,3.3762e+30,2.7516e+30,2.0715e+30,1.5349e+30,1.1971e+30,1.0651e+30,1.0247e+30,9.9971e+29
1.3776e+29,1.276e+29,1.211e+29,1.1825e+29,1.1539e+29,1.1219e+29,1.1126e+29,1.1166e+29,1.1224e+29,1.1163e+29,1.1149e+29,1.1432e+29,1.181e+29,1.221e+29,1.2783e+29,1.385e+29,1.8751e+29,2.412e+29,3.055e+29,4.3697e+29,4.8613e+29,3.6728e+29,2.478e+29,1.9801e+29,1.5732e+29,1.3156e+29,1.2429e+29,1.1958e+29,1.1563e+29,1.1281e+29,1.1281e+29,1.1267e+29,1.1181e+29,1.121e+29,1.1149e+29,1.125e+29,1.1762e+29,1.2149e+29,1.2422e+29,1.3166e+29,1.592e+29,2.1075e+29,2.6098e+29,3.7179e+29,4.8657e+29,4.275e+29,3.0497e+29,2.3461e+29,1.7325e+29,1.3776e+29
