"1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14","1,80E+14",,,
"1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14","1,71E+14",,,
"1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14","1,61E+14",,,
"1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14","1,50E+14",,,
"1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14","1,39E+14",,,
"1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14","1,28E+14",,,
"1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14","1,16E+14",,,
"1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14","1,03E+14",,,
"9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13","9,03E+13",,,
"7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13","7,70E+13",,,
"6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13","6,34E+13",,,
"4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13",,,
"3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13",,,
"2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13",,,
"7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12",,,
"7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12","7,14E+12",,,
"2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13","2,14E+13",,,
"3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13","3,56E+13",,,
"4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13","4,96E+13",,,
