8000	31.92000	33.11690	38.37510	0.06819390	0.04630180	-0.29109800	-7.89148e-07
8000	31.97440	33.13440	38.37910	0.00292917	0.11998300	-0.14430400	-7.89148e-07
8000	31.97050	33.09160	38.40180	0.02853190	-0.03551920	-0.16210900	-7.89148e-07
8000	32.00370	33.09020	38.24970	0.19966700	-0.11228800	-0.35608800	-7.89148e-07
8000	31.94160	33.10170	38.31520	-0.25750000	0.09472310	-0.39512000	-7.89148e-07
8000	31.70560	33.15310	38.32700	0.14727200	-0.00154606	-0.31964800	-7.89148e-07
8000	31.69240	33.14610	38.33640	0.16236900	-0.01586900	-0.27218200	-7.89148e-07
8000	31.85450	33.13390	38.37340	0.14605300	-0.03325350	-0.16828500	-7.89148e-07
8000	31.65330	33.21220	38.32740	0.10460500	-0.02980510	-0.28015400	-7.89148e-07
8000	31.90170	33.17620	38.36050	-0.18229900	0.03226730	-0.36777600	-7.89148e-07
8000	31.63690	33.13120	38.26160	0.26875700	0.06582840	-0.22375400	-7.89148e-07
8000	31.65070	33.21870	38.25750	0.26636600	-0.25022300	-0.30421000	-7.89148e-07
8000	31.59470	33.20090	38.28190	0.13814000	-0.22976100	-0.31899400	-7.89148e-07
8000	31.70030	33.18720	38.33600	0.17873700	-0.02943210	-0.26950800	-7.89148e-07
8000	31.69070	33.13820	38.26800	0.19115200	0.00620196	-0.41733900	-7.89148e-07
8000	31.63260	33.16780	38.27740	0.06561930	-0.10196100	-0.34701300	-7.89148e-07
8000	31.80490	33.11930	38.35440	0.14927000	0.03961680	-0.21938600	-7.89148e-07
8000	31.87580	33.15990	38.37050	0.08364240	-0.00317397	-0.18333700	-7.89148e-07
8000	31.76250	33.17010	38.33130	0.17264800	-0.02026280	-0.29820100	-7.89148e-07
8000	31.90320	33.18570	38.30920	-0.25732900	0.31112300	-0.36169600	-7.89148e-07
8000	31.77800	33.10860	38.35120	0.14918800	0.02229270	-0.23750800	-7.89148e-07
8000	31.68600	33.16220	38.33220	0.12099900	0.05951710	-0.29072400	-7.89148e-07
8000	31.74310	33.17280	38.32190	0.20668000	0.00044499	-0.32210700	-7.89148e-07
8000	31.86540	33.16080	38.33090	-0.03515020	0.00643790	-0.26200000	-7.89148e-07
8000	31.78300	33.13840	38.32190	-0.01447860	0.05524460	-0.30511200	-7.89148e-07
8000	31.74980	33.12930	38.34120	0.15987200	-0.00988405	-0.27550900	-7.89148e-07
8000	31.78870	33.18360	38.33300	0.06917830	0.06700590	-0.22900900	-7.89148e-07
8000	31.73070	33.17680	38.30040	0.20033800	-0.04828100	-0.39685800	-7.89148e-07
8000	31.74500	33.15620	38.26850	0.19594200	0.03104340	-0.48465100	-7.89148e-07
8000	31.72740	33.15780	38.29960	0.19815400	0.01971520	-0.39178700	-7.89148e-07
8000	31.68260	33.13610	38.31900	0.11828300	0.02840290	-0.31026100	-7.89148e-07
8000	31.74600	33.13680	38.34670	0.13622700	0.04948090	-0.27702600	-7.89148e-07
8000	31.64440	33.19120	38.27210	0.15040700	0.08118120	-0.44351500	-7.89148e-07
8000	31.78020	33.18580	38.34220	0.10184100	0.00788356	-0.20972200	-7.89148e-07
8000	31.64580	33.14500	38.31780	0.16990800	0.02762010	-0.27012900	-7.89148e-07
8000	31.72020	33.14930	38.31360	0.19438900	0.00243770	-0.34972600	-7.89148e-07
8000	31.82550	33.20620	38.36290	0.11735600	0.02891620	-0.20242500	-7.89148e-07
8000	31.84890	33.17690	38.36810	0.08418830	-0.03150000	-0.21362400	-7.89148e-07
8000	31.91570	33.18800	38.37520	0.09668270	0.04812060	-0.17099400	-7.89148e-07
8000	31.80680	33.18050	38.32610	0.15265300	0.07022950	-0.28300700	-7.89148e-07
8000	31.75400	33.18900	38.33710	0.18700000	0.04110530	-0.27930100	-7.89148e-07
8000	31.78590	33.18610	38.35110	0.17359100	0.02979230	-0.23081400	-7.89148e-07
8000	31.75950	33.14440	38.29330	0.20899400	0.03209950	-0.38405300	-7.89148e-07
8000	31.75100	33.21680	38.30270	0.18410100	-0.02982440	-0.40757600	-7.89148e-07
8000	31.81400	33.20650	38.36100	0.14841600	0.04732130	-0.20566400	-7.89148e-07
8000	31.94810	33.18390	38.38180	0.20012400	0.20724300	-0.15074500	-7.89148e-07
8000	31.79120	33.19540	38.34180	0.18278900	-0.00354961	-0.25021900	-7.89148e-07
8000	31.80430	33.14410	38.35870	0.11798200	0.05744410	-0.22637100	-7.89148e-07
8000	31.79350	33.16320	38.35970	0.16738500	0.01525880	-0.20915400	-7.89148e-07
8000	31.85710	33.16150	38.34110	-0.04101120	-0.06740370	-0.43744200	-7.89148e-07
8000	31.79930	33.19220	38.24370	0.15610400	0.14101800	-0.32478400	-7.89148e-07
8000	31.72790	33.16550	38.34460	0.15529400	-0.06310350	-0.29851000	-7.89148e-07
8001	31.92490	33.13420	38.34730	0.15470800	0.16599600	-0.11648500	-7.89148e-07
8001	31.92490	33.14080	38.36590	0.10219500	0.11696000	-0.09324720	-7.89148e-07
8001	31.99030	33.09920	38.40150	0.00259244	-0.00047191	0.01712430	-7.89148e-07
8001	31.71550	33.16200	38.28660	0.09211070	-0.00169868	-0.03399800	-7.89148e-07
8001	31.66630	33.22900	38.32190	0.01046510	-0.02322630	0.03601970	-7.89148e-07
8001	31.69060	33.17350	38.30160	0.02626640	-0.02059500	-0.02435910	-7.89148e-07
8001	31.67730	33.20820	38.31470	0.00732547	0.01017170	-0.00890173	-7.89148e-07
8001	31.69670	33.16920	38.31850	0.02322150	-0.03787830	-0.00658739	-7.89148e-07
8001	31.67410	33.20850	38.31720	0.02751060	-0.02392080	0.01347230	-7.89148e-07
8001	31.73800	33.21050	38.32730	0.02928850	-0.03785810	-0.01594600	-7.89148e-07
8001	31.70500	33.19690	38.34080	-0.00270175	-0.02428690	0.01247850	-7.89148e-07
8001	31.73100	33.20740	38.27310	0.03522690	-0.05379710	-0.06430980	-7.89148e-07
8001	31.72670	33.21380	38.28290	0.08565090	0.00168723	-0.08818740	-7.89148e-07
8001	31.66200	33.23270	38.30030	-0.03101940	-0.03633910	0.07183140	-7.89148e-07
8001	31.70630	33.14850	38.29170	0.00309293	0.02820060	-0.06386460	-7.89148e-07
8001	31.71460	33.15950	38.34140	0.01861090	-0.02153280	0.03042850	-7.89148e-07
8001	31.68550	33.20040	38.33310	0.00645261	-0.00650974	0.00840480	-7.89148e-07
8001	31.96520	33.16620	38.28890	0.26284800	-0.18971600	0.03623810	-7.89148e-07
8001	31.65540	33.19470	38.32950	-0.05657860	-0.01394340	0.08465500	-7.89148e-07
8001	31.71690	33.18170	38.31520	0.00139322	-0.06617040	-0.04617850	-7.89148e-07
8001	31.67440	33.23080	38.30150	0.01656450	-0.04496340	-0.01061410	-7.89148e-07
8001	31.71600	33.14190	38.28650	0.03491390	0.01766760	-0.04174140	-7.89148e-07
8001	31.67870	33.21270	38.32170	0.00936395	-0.09587670	0.00594849	-7.89148e-07
8001	31.70670	33.17570	38.33890	-0.03935960	-0.00873744	-0.00421581	-7.89148e-07
8001	31.72220	33.17500	38.30550	0.01073640	-0.04181710	-0.06328510	-7.89148e-07
8001	31.72370	33.21040	38.31200	0.00196280	-0.01317170	-0.07157700	-7.89148e-07
8001	31.72560	33.21730	38.32170	-0.00931333	-0.04568960	-0.05797060	-7.89148e-07
8001	31.70420	33.12920	38.32430	0.01037880	-0.02501030	0.01604600	-7.89148e-07
8001	31.74420	33.11900	38.30710	0.00062191	0.00660276	-0.01143480	-7.89148e-07
8001	31.70460	33.19150	38.27340	0.01029060	-0.00699746	-0.03842810	-7.89148e-07
8001	31.71740	33.13350	38.28240	-0.00093399	-0.02686720	-0.04082380	-7.89148e-07
8001	31.71380	33.11740	38.34540	-0.01241300	0.00459174	0.04344550	-7.89148e-07
8001	31.71850	33.17230	38.27800	0.04078710	0.00699308	-0.04568760	-7.89148e-07
8001	31.67310	33.22750	38.29450	0.00145204	0.01886090	-0.02934980	-7.89148e-07
8001	31.69790	33.22640	38.28030	0.04337160	-0.02383540	-0.03954030	-7.89148e-07
8001	31.68020	33.21160	38.29130	0.04295940	-0.01371800	-0.01891220	-7.89148e-07
8001	31.72020	33.22360	38.29230	0.10345200	-0.01857730	-0.06093430	-7.89148e-07
8001	31.70380	33.15370	38.31460	0.03171730	-0.05134410	-0.00483918	-7.89148e-07
8001	31.73470	33.19130	38.27000	-0.00439759	-0.02402130	-0.04393600	-7.89148e-07
8001	31.87700	33.15290	38.37270	-0.05336850	0.11502200	-0.35303600	-7.89148e-07
8001	31.67680	33.21470	38.28650	-0.01949900	-0.00911013	-0.00498631	-7.89148e-07
8001	31.72070	33.21810	38.31980	-0.07392610	-0.07026510	-0.08712940	-7.89148e-07
8001	31.66800	33.21750	38.31550	-0.01497820	-0.02047330	0.00611537	-7.89148e-07
8001	31.81390	33.15460	38.35710	-0.05932710	-0.00247242	0.14806800	-7.89148e-07
8001	31.69430	33.17790	38.32260	-0.03215940	0.03487430	-0.02754990	-7.89148e-07
8001	31.68340	33.13370	38.30290	-0.02117760	-0.03682500	0.05385510	-7.89148e-07
8001	31.69880	33.12270	38.31030	-0.01451210	-0.01379700	-0.00116788	-7.89148e-07
8001	31.70300	33.19050	38.28180	0.07109910	-0.03885320	-0.03842330	-7.89148e-07
8001	31.70780	33.12170	38.32830	0.01713250	-0.02198400	0.03376170	-7.89148e-07
8001	31.66650	33.18890	38.30230	0.01412430	0.00801739	0.06659930	-7.89148e-07
8001	31.69120	33.15940	38.33890	0.00689643	-0.07144220	0.03539110	-7.89148e-07
8001	31.71030	33.13530	38.29810	-0.00449552	-0.01602350	-0.05037350	-7.89148e-07
8001	31.70020	33.20540	38.33540	0.00347389	0.00208117	0.00372420	-7.89148e-07
8001	31.71580	33.21910	38.27310	0.04593200	-0.04950800	-0.06155790	-7.89148e-07
8001	31.70180	33.13130	38.32680	0.02456030	-0.04411230	0.02926950	-7.89148e-07
8001	31.67330	33.17470	38.30710	-0.00685361	-0.00747446	0.01341090	-7.89148e-07
8001	31.74900	33.19310	38.34460	-0.03237060	0.01548310	0.05265460	-7.89148e-07
8001	31.68890	33.22230	38.29470	0.02764540	0.01093050	-0.05256460	-7.89148e-07
8001	31.69200	33.17290	38.32040	0.04493390	0.00652721	0.00991022	-7.89148e-07
8001	31.70330	33.17680	38.28250	0.04944690	-0.03654090	-0.03305680	-7.89148e-07
8001	31.68930	33.22720	38.29150	0.05928070	0.02817980	-0.03910330	-7.89148e-07
8001	31.68770	33.20280	38.30310	0.02897570	-0.03386180	-0.02847380	-7.89148e-07
8001	31.70300	33.21570	38.27800	0.04268990	-0.04018390	0.06697080	-7.89148e-07
8001	31.68790	33.20980	38.29370	0.02471170	-0.07405290	-0.03764770	-7.89148e-07
8001	31.71740	33.18780	38.27250	0.03622000	-0.00366896	-0.03243220	-7.89148e-07
8001	31.69740	33.22710	38.32200	0.01675370	0.01444430	-0.02670680	-7.89148e-07
8001	31.68970	33.17670	38.29990	0.01606810	-0.02728000	-0.03353310	-7.89148e-07
8001	31.70570	33.16010	38.28710	0.03103910	0.00488088	-0.05144070	-7.89148e-07
8001	31.71180	33.13750	38.28600	0.06996720	-0.02567220	-0.01058030	-7.89148e-07
8001	31.78940	33.20600	38.32470	-0.02310850	-0.00802080	0.04207970	-7.89148e-07
8001	31.70620	33.21950	38.27140	0.00025529	-0.01953660	-0.00057686	-7.89148e-07
8001	31.72900	33.19860	38.27450	0.03278520	-0.02673230	-0.05956860	-7.89148e-07
8001	31.70170	33.15320	38.29270	0.04120060	-0.01457360	-0.03642280	-7.89148e-07
8001	31.82120	33.20530	38.34990	-0.07972770	-0.03824460	0.13503000	-7.89148e-07
8001	31.69870	33.19230	38.31120	0.00215877	-0.05244670	-0.04149720	-7.89148e-07
8001	31.70820	33.22570	38.29360	0.09000750	0.01051760	-0.05084990	-7.89148e-07
8001	31.68930	33.17390	38.32510	-0.00561304	-0.06061690	-0.00420412	-7.89148e-07
8001	31.79540	33.17630	38.35110	-0.08117310	-0.02947720	0.09031070	-7.89148e-07
8001	31.77840	33.18110	38.29550	-0.04848590	0.01654330	-0.00798391	-7.89148e-07
8001	31.67500	33.21840	38.31770	-0.00943124	-0.01959880	-0.01554350	-7.89148e-07
8001	31.80390	33.19920	38.33140	-0.06432560	-0.02750790	0.05190710	-7.89148e-07
8001	31.70250	33.14400	38.31740	-0.04778140	-0.31682300	0.29668900	-7.89148e-07
8001	31.68170	33.21920	38.33130	0.05259240	-0.00014286	0.02561770	-7.89148e-07
8001	31.77890	33.12900	38.36050	-0.08750610	0.01020650	0.10702700	-7.89148e-07
8001	31.72630	33.21080	38.27930	0.02498260	-0.02584570	-0.09331310	-7.89148e-07
8001	31.74850	33.18860	38.35090	-0.06648270	0.03418980	0.06388540	-7.89148e-07
8001	31.92140	33.17330	38.37270	-0.09878070	-0.02179990	0.07790000	-7.89148e-07
8001	32.03360	33.16710	38.29570	-0.20457900	-0.38150300	-0.19222200	-7.89148e-07
8001	31.68240	33.22960	38.33250	0.07014690	0.01319770	0.03472470	-7.89148e-07
8001	31.81760	33.19270	38.34480	-0.42962500	0.06769090	-0.01971580	-7.89148e-07
8001	31.75030	33.15690	38.28710	0.04453480	-0.03910900	-0.05529910	-7.89148e-07
8001	31.73160	33.14950	38.31270	0.14965700	0.08497330	0.06551470	-7.89148e-07
8001	31.77330	33.19180	38.28670	-0.02921120	-0.01331890	-0.02217240	-7.89148e-07
8001	31.81200	33.18620	38.35130	-0.07319400	-0.05339450	0.11310900	-7.89148e-07
8001	31.65580	33.18810	38.30370	-0.10943500	0.19749100	0.33934000	-7.89148e-07
8001	31.71320	33.17160	38.31780	0.04056530	-0.00348324	-0.01385570	-7.89148e-07
8001	31.68210	33.11920	38.32700	0.00436343	-0.05619090	0.08556990	-7.89148e-07
8001	31.77890	33.11760	38.30780	-0.07573940	-0.00834896	0.03215510	-7.89148e-07
8002	31.96660	33.10310	38.39990	0.09763640	-0.29530400	-0.43445400	-7.89148e-07
8002	32.00430	33.12130	38.27520	0.07177030	-0.05745540	-0.39067500	-7.89148e-07
8002	31.70550	33.14930	38.30320	0.04953930	-0.01187660	-0.23336500	-7.89148e-07
8002	31.65250	33.17350	38.32830	0.07026090	0.01577240	-0.12909200	-7.89148e-07
8002	31.89500	33.15540	38.28500	0.44664500	-0.04648580	-0.17820400	-7.89148e-07
8002	31.88250	33.13450	38.28310	-0.01745550	-0.16996300	-0.37232500	-7.89148e-07
8002	31.68830	33.22380	38.33510	0.12181600	-0.00536070	-0.17862500	-7.89148e-07
8002	31.91490	33.16290	38.35080	0.28266600	-0.05454950	-0.19400000	-7.89148e-07
8002	31.72060	33.16980	38.29840	0.10454600	0.02473430	-0.20376000	-7.89148e-07
8002	31.72610	33.15280	38.31500	0.12522200	-0.07566390	-0.20260400	-7.89148e-07
8002	31.70960	33.17440	38.33840	0.09454950	-0.00961940	-0.18717700	-7.89148e-07
8002	31.69650	33.16640	38.30070	0.11889700	0.00976315	-0.18199800	-7.89148e-07
8002	31.72310	33.16030	38.31640	0.05218510	-0.00979759	-0.23834700	-7.89148e-07
8002	31.67450	33.20420	38.30680	0.04525510	0.00498270	-0.20312800	-7.89148e-07
8002	31.70250	33.14510	38.30550	0.12511800	0.01195440	-0.19848700	-7.89148e-07
8002	31.74360	33.15340	38.32780	0.08764690	-0.03012980	-0.16294700	-7.89148e-07
8002	31.70250	33.17620	38.32320	0.08939810	-0.00085366	-0.21169400	-7.89148e-07
8002	31.72070	33.21290	38.29680	0.07708980	0.04271210	-0.20081600	-7.89148e-07
8002	31.72980	33.16280	38.31010	0.08152870	0.00469482	-0.22154700	-7.89148e-07
8002	31.74320	33.22140	38.34180	0.10860000	-0.01698290	-0.13356800	-7.89148e-07
8002	31.70030	33.20000	38.31670	0.13842100	-0.05097300	-0.19284700	-7.89148e-07
8002	31.71220	33.15560	38.33000	0.07655870	0.00405788	-0.20718000	-7.89148e-07
8002	31.70820	33.13590	38.33270	0.06317850	-0.04347560	-0.19516100	-7.89148e-07
8002	31.68410	33.15530	38.31480	0.04883660	-0.04666990	-0.20405700	-7.89148e-07
8002	31.68990	33.20280	38.29680	0.03443810	-0.02770840	-0.20027400	-7.89148e-07
8002	31.65020	33.17630	38.24430	0.26721100	-0.30738600	-0.33716800	-7.89148e-07
8002	31.70410	33.21520	38.32650	0.13559100	0.00046440	-0.18609800	-7.89148e-07
8002	31.67220	33.17710	38.33240	0.06113870	0.00780136	-0.17555100	-7.89148e-07
8002	31.71820	33.12010	38.32920	0.08303810	0.01932990	-0.19200300	-7.89148e-07
8002	31.72760	33.14100	38.32280	0.13058800	0.00419409	-0.18039900	-7.89148e-07
